tp,time.s,gas,v2.mV,v3.mV
4873,1020.1290283203125,H2,162.7025295212523,47.13355396605101
4874,1020.3380126953125,H2,159.07609255086751,46.37201354773745
4875,1020.5469970703125,H2,156.2918225181017,45.56023556766853
4876,1020.7559814453125,H2,154.0259779881169,44.78795689740633
4877,1020.9650268554688,H2,152.24605314851757,44.58860928363961
4878,1021.1740112304688,H2,150.78590145051362,43.98819149909983
4879,1021.3829956054688,H2,149.59203904224495,43.74347126594535
4880,1021.5919799804688,H2,148.61660229746576,43.6274098750562
4881,1021.801025390625,H2,147.75730121143482,43.6502037377976
4882,1022.010009765625,H2,147.0235960970697,43.146821161762496
4883,1022.218994140625,H2,146.42350464509636,42.85452833138248
4884,1022.427978515625,H2,145.8655074453279,42.726229639427736
4885,1022.6370239257812,H2,145.37654909437558,42.63935207241543
4886,1022.8460083007812,H2,144.9736862176798,42.13696372784248
4887,1023.0549926757812,H2,144.63711507726106,42.31588899775451
4888,1023.2639770507812,H2,144.31761427106326,42.695198743653464
4889,1023.4730224609375,H2,144.06695626637577,42.62205658527651
4890,1023.6820068359375,H2,143.81650228933717,42.58687111416259
4891,1023.8909912109375,H2,143.59758655672428,42.27867596323564
4892,1024.0999755859375,H2,143.35712325006867,42.264205606764136
4893,1024.3089599609375,H2,143.1576417998116,42.37999008655202
4894,1024.5179443359375,H2,142.96145472293077,42.49789293437012
4895,1024.72705078125,H2,142.71029213757436,42.437900870188614
4896,1024.93603515625,H2,142.43584220098137,42.25800426182391
4897,1025.14501953125,H2,142.19676107801325,42.10801347212312
4898,1025.35400390625,H2,141.90052114507046,41.90544822300768
4899,1025.56298828125,H2,141.60498487985873,42.1576443751025
4900,1025.77197265625,H2,141.32151330897102,42.13075984131831
4901,1025.98095703125,H2,141.01830881736177,42.276608722171424
4902,1026.18994140625,H2,140.70538612033823,41.96330855968367
4903,1026.3990478515625,H2,140.40497991110567,41.583712823329286
4904,1026.6080322265625,H2,140.14810634371045,41.3937457584469
4905,1026.8170166015625,H2,139.92360941693093,41.42264519277694
4906,1027.0260009765625,H2,139.72755805217741,41.21628832344915
4907,1027.2349853515625,H2,139.54219834767457,41.52175239489897
4908,1027.4439697265625,H2,139.39960329569735,41.127605040734764
4909,1027.6529541015625,H2,139.2752401691767,41.09252062349111
4910,1027.862060546875,H2,139.14361428326316,41.03474444092758
4911,1028.071044921875,H2,139.05102114729917,41.03887090192848
4912,1028.280029296875,H2,138.9422930208428,40.82025517186172
4913,1028.489013671875,H2,138.8423794685594,41.03474444092758
4914,1028.697998046875,H2,138.70352716873214,41.078075421039806
4915,1028.906982421875,H2,138.58664572356628,41.459806142136955
4916,1029.115966796875,H2,138.43868127844127,41.38136123099445
4917,1029.324951171875,H2,138.2925982846661,41.10490283948964
4918,1029.5340576171875,H2,138.1660470879802,41.16269400801775
4919,1029.7430419921875,H2,138.00568387724354,41.20398097250777
4920,1029.9520263671875,H2,137.8426616630818,41.39787406017903
4921,1030.1610107421875,H2,137.63839326562356,41.309129445310624
4922,1030.3699951171875,H2,137.50939336952084,41.36691333173215
4923,1030.5789794921875,H2,137.32948933557566,41.02649170775607
4924,1030.7879638671875,H2,137.1812663941926,41.26373647317128
4925,1030.9969482421875,H2,137.0598235863657,41.21835111349959
4926,1031.2060546875,H2,136.92809958961993,41.210174560546875
4927,1031.4150390625,H2,136.84551729397853,41.03474444092758
4928,1031.6240234375,H2,136.78480867857624,40.76253711489131
4929,1031.8330078125,H2,136.70711853808993,41.04918732981977
4930,1032.0419921875,H2,136.65371756211186,40.748109525551854
4931,1032.2509765625,H2,136.62944735226955,41.051250662609064
4932,1032.4599609375,H2,136.5930455068729,41.051250662609064
4933,1032.6689453125,H2,136.56303642952506,40.98110617528739
4934,1032.8780517578125,H2,136.54603920551423,40.80582450255399
4935,1033.0870361328125,H2,136.51690321891607,40.97904337746328
4936,1033.2960205078125,H2,136.4586392466618,40.615787125144465
4937,1033.5050048828125,H2,136.4100940838173,40.76665942468149
4938,1033.7139892578125,H2,136.37854369894674,40.66527574882617
4939,1033.9229736328125,H2,136.30817334273894,40.60547813551174
4940,1034.1319580078125,H2,136.2135618809428,40.853242450927695
4941,1034.3409423828125,H2,136.10927928580418,40.8676756509474
4942,1034.550048828125,H2,135.98916816049433,40.89448220909886
4943,1034.759033203125,H2,135.88730589706822,40.73368270605049
4944,1034.968017578125,H2,135.79274872174196,40.704460668756994
4945,1035.177001953125,H2,135.67156270371038,40.558061846706515
4946,1035.385986328125,H2,135.6069593478567,40.26756107786711
4947,1035.594970703125,H2,135.5196863307486,40.335522629289855
4948,1035.803955078125,H2,135.46394111589944,40.34788111203025
4949,1036.012939453125,H2,135.43486053801746,40.45295104468505
4950,1036.2220458984375,H2,135.44697712200204,40.49210519291846
4951,1036.4310302734375,H2,135.4906006506509,40.38083982997542
4952,1036.6400146484375,H2,135.5536229894001,40.204982282420865
4953,1036.8489990234375,H2,135.6618698179739,40.10815510876531
4954,1037.0579833984375,H2,135.8485098075104,40.45295104468505
4955,1037.2669677734375,H2,136.08863661505478,40.44264826429267
4956,1037.4759521484375,H2,136.38582427933477,40.76665942468149
4957,1037.68505859375,H2,136.7265392959406,41.06363098983656
4958,1037.89404296875,H2,137.11082392677565,41.10490283948964
4959,1038.10302734375,H2,137.5557503907292,40.946040751586146
4960,1038.31201171875,H2,138.01765674554767,41.00792397861519
4961,1038.52099609375,H2,138.5087485228529,41.4721942588695
4962,1038.72998046875,H2,139.0266589913577,41.39787406017903
4963,1038.93896484375,H2,139.49587520395247,41.31738353099046
4964,1039.14794921875,H2,139.95532225538741,41.55273083685152
4965,1039.3570556640625,H2,140.38497484235947,41.46393545139793
4966,1039.5660400390625,H2,140.72493449731692,41.39993823465493
4967,1039.7750244140625,H2,140.94255248580868,41.34627481329267
4968,1039.9840087890625,H2,141.09897233503023,41.75259107351825
4969,1040.1929931640625,H2,141.09897233503023,41.93024399730039
4970,1040.4019775390625,H2,141.02564102564108,42.03978581562451
4971,1040.6109619140625,H2,140.82758305011046,42.02118125340848
4972,1040.8199462890625,H2,140.54659976513295,42.163848876953125
4973,1041.029052734375,H2,140.17984143751116,41.67254750124927
4974,1041.238037109375,H2,139.747075850549,41.69890497734108
4975,1041.447021484375,H2,139.2386719852341,41.57958168698228
4976,1041.656005859375,H2,138.74736874218252,41.496972192986426
4977,1041.864990234375,H2,138.2828617953148,41.20811001544944
4978,1042.073974609375,H2,137.8669880473833,41.150309147013566
4979,1042.282958984375,H2,137.49480277236336,40.97079234347589
4980,1042.491943359375,H2,137.19584264265183,40.79551735310372
4981,1042.7010498046875,H2,136.95725139596615,41.02442856380184
4982,1042.9100341796875,H2,136.87951917503128,40.96872962430553
4983,1043.1190185546875,H2,136.86737522929138,41.14618098598266
4984,1043.3280029296875,H2,136.9548219768484,41.02030232309828
4985,1043.5369873046875,H2,137.10596639968898,41.05744075540196
4986,1043.7459716796875,H2,137.36108674594038,41.02030232309828
4987,1043.9549560546875,H2,137.677291444258,41.12554112554112
4988,1044.1639404296875,H2,138.00568387724354,41.294685401053634
4989,1044.373046875,H2,138.3656314241799,41.64362138347988
4990,1044.58203125,H2,138.7595480251843,41.800091491308365
4991,1044.791015625,H2,139.0948777093619,41.71129313203459
4992,1045.0,H2,139.4836860182753,42.023248363919244
4993,1045.208984375,H2,139.86420765548414,42.05839165506586
4994,1045.41796875,H2,140.23355414955242,42.02118125340848
4995,1045.626953125,H2,140.64186213234598,42.305551531417464
4996,1045.8360595703125,H2,141.02564102564108,41.95297545053123
4997,1046.0450439453125,H2,141.41908969955287,41.777372861003805
4998,1046.2540283203125,H2,141.7836435764419,41.73400622065016
4999,1046.4630126953125,H2,142.19186232779535,41.81248427457174
5000,1046.6719970703125,H2,142.50933259104758,42.14109973107516
5001,1046.8809814453125,H2,142.82909609365768,42.272474287326276
5002,1047.0899658203125,H2,143.03010658378935,42.07906630814118
5003,1047.2989501953125,H2,143.1821736029263,42.45238049840794
5004,1047.508056640625,H2,143.1821736029263,42.69106155898606
5005,1047.717041015625,H2,143.11348926968236,42.99324190325093
5006,1047.926025390625,H2,142.92958562735436,42.757264084050675
5007,1048.135009765625,H2,142.5583355260398,42.53927450389594
5008,1048.343994140625,H2,142.12818537530413,42.36551432264357
5009,1048.552978515625,H2,141.5829653526133,42.11421683805805
5010,1048.761962890625,H2,140.96454441479221,41.959175268739266
5011,1048.970947265625,H2,140.30192882016624,41.670481247520485
5012,1049.1800537109375,H2,139.60559878903877,41.269925975619955
5013,1049.3890380859375,H2,138.91304679513584,41.078075421039806
5014,1049.5980224609375,H2,138.26825761822502,40.82025517186172
5015,1049.8070068359375,H2,137.67242891239195,40.78933325201639
5016,1050.0159912109375,H2,137.15454500398405,40.84911882097752
5017,1050.2249755859375,H2,136.76538436607532,40.774904232814265
5018,1050.4339599609375,H2,136.49505297927368,40.68177397022532
5019,1050.6429443359375,H2,136.3348637147085,40.49004430683822
5020,1050.85205078125,H2,136.3542763007367,40.531265014757345
5021,1051.06103515625,H2,136.52661491808593,40.86148989947125
5022,1051.27001953125,H2,136.9135246870733,40.97079234347589
5023,1051.47900390625,H2,137.47291812883344,41.13792485286771
5024,1051.68798828125,H2,138.20254709067336,40.92747854400436
5025,1051.89697265625,H2,139.14361428326316,40.946040751586146
5026,1052.10595703125,H2,140.27506560078106,41.40200242487091
5027,1052.31494140625,H2,141.48511907031357,41.800091491308365
5028,1052.5240478515625,H2,142.85605361676824,42.14316775635696
5029,1052.7330322265625,H2,144.21200292754332,42.68692443739708
5030,1052.9420166015625,H2,145.58579520530967,42.98495850622408
5031,1053.1510009765625,H2,146.90021814409715,43.27727728490982
5032,1053.3599853515625,H2,148.00439441390645,43.56740426538297
5033,1053.5689697265625,H2,148.94071514125073,43.969518637034575
5034,1053.7779541015625,H2,149.63166885275902,44.20134878064586
5035,1053.987060546875,H2,150.02401848279433,44.334158255385226
5036,1054.196044921875,H2,150.10085142240536,44.29264833166202
5037,1054.405029296875,H2,149.879464762515,44.32793136320301
5038,1054.614013671875,H2,149.39027878963574,44.128746007181306
5039,1054.822998046875,H2,148.70069207450766,43.71859679620604
5040,1055.031982421875,H2,147.77459160171446,43.575698160997604
5041,1055.240966796875,H2,146.7226365313935,43.271063667556284
5042,1055.449951171875,H2,145.61042131563383,42.960109831439276
5043,1055.6590576171875,H2,144.4478340451495,42.70347330222912
5044,1055.8680419921875,H2,143.2982616651418,42.6282662597749
5045,1056.0770263671875,H2,142.17226807426508,42.30141665522969
5046,1056.2860107421875,H2,141.13808922735473,41.93644329543111
5047,1056.4949951171875,H2,140.2286708032844,41.729876426507715
5048,1056.7039794921875,H2,139.39472539879927,41.59197528509861
5049,1056.9129638671875,H2,138.76929178599894,41.81661532831127
5050,1057.1219482421875,H2,138.24391880812837,41.31944709174218
5051,1057.3310546875,H2,137.8694207878689,41.34214729843577
5052,1057.5400390625,H2,137.63110038543803,41.03474444092758
5053,1057.7490234375,H2,137.48750772423156,41.20811001544944
5054,1057.9580078125,H2,137.5069615569474,41.078075421039806
5055,1058.1669921875,H2,137.61651512552186,40.82025517186172
5056,1058.3759765625,H2,137.8256342980486,41.06156756262014
5057,1058.5849609375,H2,138.1052230270683,41.243105820650385
5058,1058.7939453125,H2,138.45572865011667,41.31738353099046
5059,1059.0030517578125,H2,138.78634408274092,41.04506071145275
5060,1059.2120361328125,H2,139.12411876174824,41.29674878875322
5061,1059.4210205078125,H2,139.48124823689966,41.82900886750585
5062,1059.6300048828125,H2,139.75683519635095,41.84140297369421
5063,1059.8389892578125,H2,140.06512174105333,41.78356866213295
5064,1060.0479736328125,H2,140.3458916780781,41.68081267380519
5065,1060.2569580078125,H2,140.6076621252159,41.63742333160414
5066,1060.4659423828125,H2,140.832471896826,41.40819508996141
5067,1060.675048828125,H2,141.09897233503023,41.530012966211615
5068,1060.884033203125,H2,141.3897476755578,41.91577951987313
5069,1061.093017578125,H2,141.7640596869183,42.231133406012034
5070,1061.302001953125,H2,142.2408531933722,42.36344641944812
5071,1061.510986328125,H2,142.7776380089808,42.220799170564206
5072,1061.719970703125,H2,143.44788930027187,42.30348408544182
5073,1061.928955078125,H2,144.27831298201744,42.62205658527651
5074,1062.137939453125,H2,145.18711379309036,42.69726735964197
5075,1062.3470458984375,H2,146.1869252939293,43.06780385096576
5076,1062.5560302734375,H2,147.27572229869634,43.49484347348509
5077,1062.7650146484375,H2,148.4441155603702,43.79530038852053
5078,1062.9739990234375,H2,149.56231985725833,44.26774541614087
5079,1063.1829833984375,H2,150.68166650777005,44.42965511191799
5080,1063.3919677734375,H2,151.76180704417675,44.65088973940623
5081,1063.6009521484375,H2,152.71039301843038,44.642584855600575
5082,1063.81005859375,H2,153.58417744691232,45.12324359766096
5083,1064.01904296875,H2,154.2980663657436,45.67255452912988
5084,1064.22802734375,H2,154.92941634063195,45.7620267838077
5085,1064.43701171875,H2,155.5260608557023,45.91815328046744
5086,1064.64599609375,H2,156.16922971355373,46.11372889885168
5087,1064.85498046875,H2,156.8861499035169,46.75076554640756
5088,1065.06396484375,H2,157.874664388577,46.964632161520356
5089,1065.27294921875,H2,159.33500129673982,47.08766364974193
5090,1065.4820556640625,H2,161.40843781807646,48.03659931376292
5091,1065.6910400390625,H2,164.3663260637487,48.956220741395825
5092,1065.9000244140625,H2,168.3574234392281,50.24069454298552
5093,1066.1090087890625,H2,173.69637605703105,52.13530461848303
5094,1066.3179931640625,H2,180.65861824393892,54.233908630989866
5095,1066.5269775390625,H2,189.41185445114039,57.09748872461373
5096,1066.7359619140625,H2,200.1959976815838,60.347949393337544
5097,1066.9449462890625,H2,213.1661143125193,64.14693740637256
5098,1067.154052734375,H2,228.48768245565188,68.62595565384832
5099,1067.363037109375,H2,246.17329910630846,73.62634847490735
5100,1067.572021484375,H2,266.1954747265154,78.74343073766433
5101,1067.781005859375,H2,288.39091987202715,84.62423955966881
5102,1067.989990234375,H2,312.40655417569343,90.28612188693208
5103,1068.198974609375,H2,337.8163018654995,96.64278824709017
5104,1068.407958984375,H2,363.88722552986985,102.54518135465884
5105,1068.616943359375,H2,389.8204917032699,108.21219932581872
5106,1068.8260498046875,H2,414.43762562790107,113.50453621535873
5107,1069.0350341796875,H2,436.68486965541445,117.67229053474404
5108,1069.2440185546875,H2,455.301062843937,121.08899828783449
5109,1069.4530029296875,H2,469.22507761428557,123.61260498432391
5110,1069.6619873046875,H2,477.5124454023537,124.07271090701744
5111,1069.8709716796875,H2,479.54537654582276,123.8633200776279
5112,1070.0799560546875,H2,474.9720619252671,122.02808802388587
5113,1070.2889404296875,H2,464.0948570164364,118.67974314781205
5114,1070.498046875,H2,447.460976242428,114.10066673786679
5115,1070.70703125,H2,426.04242923377257,109.03545558520777
5116,1070.916015625,H2,401.095045026146,102.85864608909156
5117,1071.125,H2,373.8724994755811,96.44365109333697
5118,1071.333984375,H2,345.7994187155291,90.06554589165671
5119,1071.54296875,H2,318.04660386712936,83.68910574064192
5120,1071.751953125,H2,291.57055986579996,77.8979771663545
5121,1071.9610595703125,H2,267.2134274270456,72.1980415568364
5122,1072.1700439453125,H2,245.3297750667175,66.94424205896598
5123,1072.3790283203125,H2,226.220565194021,62.46401183653083
5124,1072.5880126953125,H2,209.8615936750331,58.50800210441243
5125,1072.7969970703125,H2,196.1636614012535,55.21453680333677
5126,1073.0059814453125,H2,184.79964011086415,52.709419693227176
5127,1073.2149658203125,H2,175.52363808332439,50.559998169566796
5128,1073.4239501953125,H2,168.00044247281275,48.42533791768
5129,1073.633056640625,H2,161.96318550600864,47.22327090793299
5130,1073.842041015625,H2,157.14481775310796,45.934812045849036
5131,1074.051025390625,H2,153.26527811661384,45.17727792603887
5132,1074.260009765625,H2,150.19753802034873,44.06704660761562
5133,1074.468994140625,H2,147.7103748045907,43.34563645792022
5134,1074.677978515625,H2,145.75962300982127,43.179946939895686
5135,1074.886962890625,H2,144.18734169489454,42.655898035957264
5136,1075.095947265625,H2,142.9148778795343,42.19806523910074
5137,1075.3050537109375,H2,141.8931798253974,42.023248363919244
5138,1075.5140380859375,H2,141.0134207716943,41.517622203747884
5139,1075.7230224609375,H2,140.31658243539624,41.684945354670155
5140,1075.9320068359375,H2,139.71536003294872,41.385489343855994
5141,1076.1409912109375,H2,139.23135885047046,41.286432007562766
5142,1076.3499755859375,H2,138.7619839375196,41.09664796585799
5143,1076.5589599609375,H2,138.36076202826143,40.66940020978349
5144,1076.7679443359375,H2,138.00081633587257,40.92747854400436
5145,1076.97705078125,H2,137.68944809837004,41.042997425874695
5146,1077.18603515625,H2,137.40970426478106,40.76459826193013
5147,1077.39501953125,H2,137.1788370842849,40.70239816294696
5148,1077.60400390625,H2,136.93781656190885,40.727149271210465
5149,1077.81298828125,H2,136.76052847310928,40.55393908424254
5150,1078.02197265625,H2,136.58091248346605,40.263442745414935
5151,1078.23095703125,H2,136.48534224317456,40.38702003720762
5152,1078.43994140625,H2,136.40766702006758,40.066962583321875
5153,1078.6490478515625,H2,136.34214329567072,40.43852726212127
5154,1078.8580322265625,H2,136.32515786583687,40.440587755350975
5155,1079.0670166015625,H2,136.31787867348456,40.646716453204945
5156,1079.2760009765625,H2,136.32030505243085,40.646716453204945
5157,1079.4849853515625,H2,136.31302597110428,40.621972707648446
5158,1079.6939697265625,H2,136.30089453896542,40.475618544319026
5159,1079.9029541015625,H2,136.26450301784777,40.54363245321013
5160,1080.112060546875,H2,136.22568998318653,40.45295104468505
5161,1080.321044921875,H2,136.1432280051692,40.58486133569272
5162,1080.530029296875,H2,136.05466827889524,40.47149703932196
5163,1080.739013671875,H2,135.92610672117644,40.07108155311667
5164,1080.947998046875,H2,135.77820395993544,40.27991645195228
5165,1081.156982421875,H2,135.63279293427922,40.273738694271756
5166,1081.365966796875,H2,135.45909416807777,40.29845057269732
5167,1081.574951171875,H2,135.27980906338877,40.30462889552966
5168,1081.7840576171875,H2,135.0986405456127,40.646716453204945
5169,1081.9930419921875,H2,134.9630081610861,40.55393908424254
5170,1082.2020263671875,H2,134.8177520207412,40.38908013769915
5171,1082.4110107421875,H2,134.7209515096066,40.294331769306744
5172,1082.6199951171875,H2,134.63636432990788,40.252378445599035
5173,1082.8289794921875,H2,134.64120599948126,40.08961769472785
5174,1083.0379638671875,H2,134.74030925005343,40.275797931134335
5175,1083.2469482421875,H2,134.86374260755508,40.14523375464341
5176,1083.4560546875,H2,135.0986405456127,40.10815510876531
5177,1083.6650390625,H2,135.44697712200204,40.434406322796605
5178,1083.8740234375,H2,135.84608520909512,40.64053030447501
5179,1084.0830078125,H2,136.33243722473264,40.60341638476472
5180,1084.2919921875,H2,136.88680576477896,40.597231226879195
5181,1084.5009765625,H2,137.48750772423156,41.02236543558257
5182,1084.7099609375,H2,138.11981974425646,41.10696659725244
5183,1084.9189453125,H2,138.73762565017768,41.168886651103854
5184,1085.1280517578125,H2,139.33619644069472,41.63535734583412
5185,1085.3370361328125,H2,139.86420765548414,41.649819577208035
5186,1085.5460205078125,H2,140.3190247698094,41.56925412183787
5187,1085.7550048828125,H2,140.6491911803961,41.70716368418048
5188,1085.9639892578125,H2,140.90834581794198,42.01291296902943
5189,1086.1729736328125,H2,140.99631319890048,41.97157533071228
5190,1086.3819580078125,H2,140.9865378529953,41.97364206287468
5191,1086.5909423828125,H2,140.832471896826,42.01911415866433
5192,1086.800048828125,H2,140.55636896046852,41.59817229687213
5193,1087.009033203125,H2,140.19937228999746,41.556861563573854
5194,1087.218017578125,H2,139.72023918481912,41.50523200829803
5195,1087.427001953125,H2,139.2289211760668,41.37104122426105
5196,1087.635986328125,H2,138.66943232773087,41.41851651326478
5197,1087.844970703125,H2,138.1246854650542,41.35453003183321
5198,1088.053955078125,H2,137.53630812158357,40.90273091542662
5199,1088.262939453125,H2,136.96939876954295,40.91922908286782
5200,1088.4720458984375,H2,136.42708404841997,40.81407050500119
5201,1088.6810302734375,H2,135.93338240285567,40.712710849348134
5202,1088.8900146484375,H2,135.45667072189406,40.296391163152315
5203,1089.0989990234375,H2,135.03566116175293,40.61372529576435
5204,1089.3079833984375,H2,134.67740091027602,40.67764932048168
